chromosome	pval.human	pval.chimp	zeta.human	zeta.chimp	size	Specificity	maf_common	S_common	maf_rare	S_rare	eQTLs	PhastCons	PP_con	PP_acc	gene	dTSS	type
chr1:96399441-96399879	0.765155788269593	1	1.2067621381327	0.00311680709317135	438	0.99206349	0.344	1	0.0018	2	0	NA	0.9998878	0.01316623	RWDD3	699949	ncHAE
chr1:96960749-96961049	0.214599348954149	1	1.8994898923106	0.471833333333333	300	0.99206349	0.3568	1	8e-04	3	0	NA	0.9997162	0.02072087	PTBP2	-226479	ncHAE
chr1:97391567-97392094	0.0991495604126095	1	2.25659638594744	0.459370733613458	527	0.9603175	0.0319	1	6e-04	3	0	NA	0.9999417	0.002421532	PTBP2	204453	ncHAE
chr1:97463353-97463652	0.0971645729847576	1	2.67423391012521	2.27256767599363e-14	299	0.9761905	0.07069	4	0.0042	4	0	NA	0.999281	0.02376778	PTBP2	276125	ncHAE
chr1:98623165-98623464	0.0590338437914133	0.927235465897388	1.84547735304432	0.631132460024828	299	0.9126984	0.3518	1	0.0013	2	0	NA	0.9999528	0.008351867	DPYD	-236736	ncHAE
chr10:10084979-10085278	0.112297019432198	1	2.47355278624102	2.25420514092634e-14	299	0.952381	0.0198	3	0	0	0	0.934	0.9996331	0.01535168	CELF2	-974764	ncHAE
chr10:103726559-103726858	0.0801233426328963	1	2.51813002479056	0.937372628829818	299	0.99206349	0.0308	3	0	0	1	0.981	0.9996766	0.01354942	C10orf76	89241	ncHAE
chr10:10474220-10474519	0.111257759684426	0.727667602622102	2.45924246446586	0.741420274694744	299	0.9761905	0.0177	4	0.0039	4	0	NA	0.9994113	0.01969147	CELF2	-585523	ncHAE
chr10:106334210-106334741	0.146446657344423	0.986554446810012	2.00081336926965	0.807275418421951	531	0.9761905	0.03095	4	0.0016	7	0	0.991	0.9997191	0.007098433	SORCS3	-66383	ncHAE
chr10:106742032-106742332	0.0587500351863095	0.775771870592703	2.0325309336333	1.11384899532599	300	0.984127	0	0	0.001	2	0	0.8205	0.9960988	0.07953335	SORCS3	341323	ncHAE
chr10:106881766-106882065	0.0284131601280582	1	2.84786905701839	0.971636806500414	299	0.968254	0.36	2	0.0018	4	0	0.046	0.9971953	0.04088093	SORCS3	481057	ncHAE
chr10:107100365-107100665	0.0385935812447683	0.222613772501229	2.78580484670191	1.9747539646747	300	0.984127	0.0499	2	0.0027	2	0	1	0.9990307	0.02078586	SORCS3	699656	ncHAE
chr10:108527757-108528056	0.0364811310786038	1	2.85667044595616	0.340959333457786	299	0.984127	0	0	0.002	1	0	0.998	0.9999706	0.002310718	SORCS1	396377	ncHAE
chr10:108809332-108809631	0.0056176523978696	0.603201665158858	3.1197927147182	1.3393455397541	299	0.99206349	0.011	3	0.0016	1	0	0.995	0.9999972	0.0002630583	SORCS1	114802	ncHAE
chr10:10886851-10887150	0.0981126498978683	1	2.54665417349887	2.24068977730649e-14	299	0.99206349	0	0	0.0042	2	0	NA	0.9998497	0.01403473	CELF2	-172892	ncHAE
chr10:11077671-11078049	0.0370095981162352	1	2.40149829990232	1.43513213051758e-14	378	0.9603175	0	0	6e-04	1	0	NA	0.9999351	0.003782905	CELF2	17967	ncHAE
chr10:113172673-113172972	0.0145743884987138	0.25636184462759	3.19994622692239	1.98497062827753	299	0.99206349	0	0	0.0043	4	0	0.001	0.9984865	0.02840606	ADRA2A	336033	ncHAE
chr10:114345695-114346003	0.015041640850148	1	2.31525651619771	0.048848461183958	308	0.984127	0.4964	3	4e-04	1	0	1	1	8.398772e-05	VTI1A	138833	ncHAE
chr10:115059082-115059381	0.00970317017670963	1	3.28295057588979	0.519809723499204	299	0.968254	0.0329	5	6e-04	3	0	0.443	0.9999795	0.001953248	HABP2	-253553	ncHAE
chr10:115312130-115312430	0.305118185539118	1	1.56084500377955	0.359913500660161	300	0.99206349	0	0	0.0024	4	0	1	0.9974623	0.06470822	HABP2	-505	ncHAE
chr10:116466511-116466810	0.0540617329995262	1	2.26994931809952	0.414185958012825	299	0.888889	0.0547	5	0.0017	2	1	0.001	0.9828058	0.1742208	ABLIM1	-48604	ncHAE
chr10:117636324-117636623	0.00195595839056917	1	2.36803181606408	6.23115833422546e-15	299	0.99206349	0.0553	3	0.0036	1	0	1	0.9999917	0.001773604	GFRA1	396505	ncHAE
chr10:117775124-117775424	0.0291058461949831	0.960010980158462	2.58739563866902	1.05347885402456	300	0.984127	0.0154	2	0.005	3	0	1	0.9999111	0.004851209	GFRA1	257705	ncHAE
chr10:119507562-119507861	0.114331190826132	1	2.46704082018799	3.53747541454969e-14	299	0.984127	0	0	0.002	4	0	1	0.9998347	0.009910239	EMX2	205757	ncHAE
chr10:119803249-119803548	0.337255561676793	1	1.6916761681844	1.55273973839671e-14	299	0.99206349	0.1086	1	0.0018	3	1	1	0.9986397	0.04559622	RAB11FIP2	2715	ncHAE
chr10:120137708-120138104	0.0264522717799819	0.704211226494128	2.81693311992056	1.06696560427463	396	0.99206349	0	0	0.0052	2	0	1	0.9948127	0.05267764	PRLHR	217254	ncHAE
chr10:120175273-120175573	0.310240886774527	1	1.87388087010691	0.391252466464861	300	0.984127	0.09535	2	0	0	0	0.014	0.993502	0.1068654	PRLHR	179737	ncHAE
chr10:122169783-122170099	0.0504650938785406	0.200635281523063	2.27698107744041	1.56224842590281	316	0.99206349	0.1036	3	0.0017	4	0	0.94	0.9985434	0.03387634	PPAPDC1A	-46525	ncHAE
chr10:122945674-122946002	0.0542557832879862	1	2.77050760047468	0.0823447880112119	328	0.99206349	0.0214	1	0.0041	2	0	0.998	1	5.193287e-05	WDR11	335151	ncHAE
chr10:122948045-122948345	0.0816630925744068	1	2.37992051901697	0.396171470466939	300	0.99206349	0.2526	2	8e-04	5	0	0.924	0.9957096	0.0671284	WDR11	337508	ncHAE
chr10:125156058-125156397	0.181504263839837	1	1.66155636878323	0.504312666159462	339	0.984127	0.0954	3	0.0018	4	0	1	0.99986	0.02368187	BUB3	242435	ncHAE
chr10:126812718-126813018	0.000580568800148673	0.61912166250027	4.58236169848359	1.42818904015356	300	0.9126984	0	0	0.0026	5	0	0.001	0.9999998	2.428308e-05	CTBP2	-96409	ncHAE
chr10:127190087-127190424	0.554494913285014	1	0.89053992708489	1.60723772886926e-14	337	0.99206349	0	0	6e-04	1	0	1	0.979791	0.3241703	C10orf137	-217889	ncHAE
chr10:130774108-130774408	0.181977017798915	1	2.05004132487175	0.387299133664794	300	0.99206349	0.0152	1	0.0011	2	0	0.2205	0.9993083	0.02318003	MGMT	-491190	ncHAE
chr10:130844133-130844432	0.152979194645831	1	2.23371028398242	0.3897719580795	299	0.9285714	0.0166	3	0.0016	3	0	1	0.9999996	0.0004503344	MGMT	-421165	ncHAE
chr10:130970068-130970425	0.0576158395752413	0.537407424425717	2.55280265721904	1.35979459682508	357	0.99206349	0.0523	1	0.006	3	0	1	0.9994349	0.01475177	MGMT	-295201	ncHAE
chr10:130982020-130982319	0.198040538327874	1	2.09847824130257	0.38044492200207	299	0.984127	0.10695	2	0.0018	4	0	0.877	0.9985217	0.04614539	MGMT	-283278	ncHAE
chr10:131129316-131129616	0.0678744365248949	0.315930863668136	2.49546755694583	1.72978592113315	300	0.99206349	0.0525	2	0.0068	4	0	0.004	0.9921195	0.09346178	MGMT	-135982	ncHAE
chr10:131232825-131233124	0.0419271154835271	1	3.22978839060377	0.0338507877664504	299	0.984127	0.2041	2	8e-04	6	0	1	0.9999872	0.002061559	MGMT	-32473	ncHAE
chr10:131560945-131561518	1	1	1.00593198545521	4.65575061941613e-14	573	0.9761905	0.4065	1	0.0012	5	0	1	0.9983625	0.0509222	EBF3	200873	ncHAE
chr10:131754169-131754688	0.868941596935994	1	1.10214674820296	0.0609232623877619	519	0.746032	0.0162	4	6e-04	3	0	1	0.9999897	0.004112898	EBF3	7676	ncHAE
chr10:133355774-133356074	0.0350925964856053	1	2.2246106660321	1.08588421021277e-14	300	0.99206349	0.38	7	0.0019	2	0	0.029	0.9998312	0.01004828	PPP2R2D	-392031	ncHAE
chr10:134471351-134472057	0.140315112845352	1	1.72271431521305	0.407015365913447	706	0.9603175	0.0156	2	0.0032	7	0	1	0.9997942	0.003920019	INPP5A	120380	ncHAE
chr10:14144746-14145045	0.152441731652371	0.254122643381285	2.34231184654194	1.68734849988356	299	0.984127	0.0431	3	0.0017	2	0	NA	0.9954149	0.06851994	FRMD4A	227987	ncHAE
chr10:14233514-14233813	0.104881660877127	1	3.52169689119171	2.09306088328288e-16	299	0.984127	0.3468	4	0.003	2	0	NA	0.9958151	0.1099163	FRMD4A	139219	ncHAE
chr10:14765322-14765670	0.0204190052870102	1	3.01305381227867	0.289271312580483	348	0.9761905	0.0142	7	0.0036	2	0	NA	0.9992139	0.01223462	CDNF	114575	ncHAE
chr10:16500291-16500611	0.215054755627718	1	1.93265873429839	0.369725953902839	320	0.984127	0.0176	1	0.0028	3	0	NA	0.9995647	0.01865283	PTER	21468	ncHAE
chr10:16654513-16654812	0.718793130373278	1	1.29160339053111	0.0435278362309832	299	0.285714	0.07285	2	8e-04	3	0	NA	0.9999862	0.01193267	C1QL3	-90659	ncHAE
chr10:16705266-16705565	0.0702198354393663	1	2.48603343772246	3.48880824996414e-14	299	0.984127	0.188	2	0.001	4	0	NA	0.9990752	0.03914922	C1QL3	-141412	ncHAE
chr10:1709682-1709981	0.273149060902268	1	1.98574756347292	2.46856820890415e-14	299	0.99206349	0.11685	2	0.0032	1	0	NA	0.9989656	0.04063074	ADARB2	69838	ncHAE
chr10:2117437-2117737	0.0622908237080458	1	3.12849211920107	4.57836421114793e-16	300	0.99206349	0.0663	3	0.0024	3	0	NA	0.9977557	0.04464303	ADARB2	-337917	ncHAE
chr10:21757709-21758350	0.708868257945872	1	1.31132032378435	0.304735800693184	641	0.99206349	0.0691	3	0.0018	7	0	NA	0.685707	0.6983503	SKIDA1	56581	ncHAE
chr10:234899-235199	1.48488409301706e-05	1	5.74806454556302	0.579382102186384	300	0.9761905	0	0	0.0021	4	0	NA	1	3.016518e-09	ZMYND11	54625	ncHAE
chr10:24249925-24250224	0.371441015637728	1	1.67466457015286	0.427461901388282	299	0.99206349	0.3636	2	0	0	1	NA	0.9892447	0.1392628	KIAA1217	-248018	ncHAE
chr10:24783236-24783535	0.540208212853454	0.0880227051278458	1.44002054678864	2.37013903653848	299	0.9444444	0.1747	4	9e-04	2	0	NA	0.9121959	0.4542303	ARHGAP21	229211	ncHAE
chr10:25017401-25017700	0.088543511970161	0.650200054260625	1.5008764436194	1.32854794448774	299	0.99206349	0.0302	1	0.0064	1	0	NA	0.978398	0.2411267	ARHGAP21	-4954	ncHAE
chr10:30649982-30650282	0.0220096247442163	0.765074060726596	2.82746379056479	1.17526322969504	300	0.99206349	0.0821	5	0.001	7	2	NA	0.9954871	0.04706985	MTPAP	-11884	ncHAE
chr10:33321734-33322034	0.0348799169653726	1	3.0486141020351	0.0418445830969938	300	0.380952	0	0	0.0024	1	0	NA	0.9999207	0.004348336	ITGB1	-75062	ncHAE
chr10:34217546-34217846	0.0107400010177181	1	3.24263419763994	0.401133902099595	300	0.99206349	0.1333	4	0.0026	3	0	NA	1	1.423078e-05	NRP1	-592506	ncHAE
chr10:36238421-36239039	1	1	0.796684629731266	2.18963819478856e-14	618	0.9603175	0.4493	2	0.0016	3	0	NA	0.9984209	0.04983457	FZD8	-308368	ncHAE
chr10:63097901-63098298	0.0829986552700538	1	1.84105875898091	1.59158915427244e-14	397	0.984127	0.0463	2	0.0021	4	0	NA	0.9999946	0.001464328	TMEM26	115108	ncHAE
chr10:6771989-6772289	0.0993834323030081	1	1.66661513899486	2.43302951650872e-14	300	0.738095	0.114195	2	9e-04	2	1	NA	0.9974119	0.06546098	PRKCQ	-149876	ncHAE
chr10:68947916-68948216	0.502534473157059	0.998871621018033	1.55822375616751	4.12990420710349e-14	300	0.99206349	0.0657	3	0.0026	2	0	NA	0.947623	0.3092245	LRRTM3	262302	ncHAE
chr10:6899725-6900024	0.395093638849495	1	1.52998169999214	2.09394049411364e-14	299	0.99206349	0.0112	1	0.0016	4	0	NA	0.9813592	0.1846385	PRKCQ	-277612	ncHAE
chr10:69216039-69216339	1	0.450699542262106	0.852682197786503	1.24868346835582	300	0.99206349	0	0	0	0	0	NA	0.976894	0.3421972	CTNNA3	239738	ncHAE
chr10:6930553-6930852	0.00770510159564497	1	3.12507237527766	0.100544760649576	299	0.984127	0.241	1	0.0036	2	0	NA	0.999995	0.0005123105	PRKCQ	-308440	ncHAE
chr10:70013290-70013590	0.269799521364442	1	1.98185184640931	1.62999477102856e-14	300	0.984127	0	0	0.0088	1	0	NA	0.9997958	0.01622205	ATOH7	-21569	ncHAE
chr10:7114563-7114863	0.000747663281298272	1	4.76410949293006	0.744269529742242	300	0.99206349	0.0327	9	0.0014	1	0	NA	0.9999877	0.0006445857	SFMBT2	336590	ncHAE
chr10:7261974-7262273	0.154689817490796	0.178997236888435	1.85334839629193	1.88951403148528	299	0.99206349	0	0	8e-04	3	0	NA	0.9986931	0.04553413	SFMBT2	189179	ncHAE
chr10:7362057-7362356	0.0001567737126561	1	5.14903193712629	0.533832604468561	299	0.888889	0.0415	1	0.0015	6	0	NA	0.9999975	0.000135007	SFMBT2	89096	ncHAE
chr10:75208594-75208894	0.562833420675013	1	0.992462384217421	1.16040411463712e-14	300	0.99206349	0.0499	1	0.0042	1	1	NA	0.9922086	0.2331594	MSS51	-15425	ncHAE
chr10:77185736-77186036	0.291581657939747	1	1.84657375193114	2.34447229951238e-14	300	0.984127	0.0134	1	0.0034	2	0	NA	0.9901414	0.1291616	ZNF503	-24222	ncHAE
chr10:77438167-77438608	0.119429550448728	1	1.86022963791713	2.14234438760454e-14	441	0.9761905	0.3019	1	4e-04	1	0	NA	0.9998726	0.004574048	C10orf11	-104131	ncHAE
chr10:77483347-77484229	1	1	0.623693484950126	1.50995190339746e-14	882	0.896825	0.011	1	0.0014	3	0	NA	0.9992639	0.03312344	C10orf11	-58731	ncHAE
chr10:77549393-77549693	0.535648819343401	0.783379107462599	1.53818398833212	1.2281828954876	300	0.9761905	0.0172	1	0.002	4	1	NA	0.9934686	0.1405064	C10orf11	7024	ncHAE
chr10:77781107-77781470	0.190018005661411	1	2.08604823402769	3.1681604224867e-14	363	0.984127	0.2033	3	6e-04	3	0	NA	0.9994311	0.01925901	C10orf11	238770	ncHAE
chr10:80334148-80334450	0.217489698435545	0.209529531867517	1.94436317717515	0.803047060151225	302	0.968254	0.1361	2	0.0012	3	0	NA	0.9986386	0.04561916	ZMIZ1	-494493	ncHAE
chr10:80423540-80423839	0.00486314717989844	0.655999210399595	3.39679457574384	0.772202601330635	299	0.984127	0	0	0	0	0	NA	0.9999995	0.0001153166	ZMIZ1	-405102	ncHAE
chr10:8091503-8091802	0.18425051325618	1	1.89628234157873	0.39141794794493	299	0.706349	0.0886	4	0.003	2	2	NA	0.9943088	0.09784968	GATA3	-5003	ncHAE
chr10:8164896-8165324	0.696392489390219	1	1.25267925101723	1.65347235303401e-14	428	0.99206349	0.04295	6	0.0014	4	0	NA	0.8125408	0.6143985	GATA3	68454	ncHAE
chr10:83951777-83952132	0.0940430612430482	0.982740464109215	2.23711104572347	0.771916885173445	355	0.99206349	0.0369	3	7e-04	2	0	NA	0.9983552	0.03708827	NRG3	316885	ncHAE
chr10:8401898-8402197	0.0357650105958676	0.105871005831063	1.83102378998675	1.94757368991467	299	0.99206349	0.0114	1	0.0012	2	0	NA	0.9402157	0.3830932	GATA3	305392	ncHAE
chr10:8546535-8547054	0.210027317164408	1	1.14342388728005	1.73735058130015e-14	519	0.984127	0.26655	4	0.0018	2	0	NA	0.9999983	0.0008935436	GATA3	450139	ncHAE
chr10:8576148-8576521	0.00180947095864692	1	4.33218428153653	0.298728721489833	373	0.9761905	0.2007	9	0.0023	4	3	NA	1	6.888172e-08	GATA3	479679	ncHAE
chr10:87306020-87306319	0.00213620091028788	1	3.17518589221589	9.04728310256886e-15	299	0.99206349	0.0224	4	0.0036	2	0	NA	0.9998838	0.005530073	GRID1	820065	ncHAE
chr10:87769024-87769323	0.0387609003726049	1	2.20966625979909	0.406191328540716	299	0.9761905	0.0142	1	8e-04	4	0	NA	0.9998124	0.01539798	GRID1	357061	ncHAE
chr10:92401856-92402156	0.0654354574984024	1	2.68646927730022	0.233269928056684	300	0.9603175	0.0785	3	0.0041	6	1	NA	0.9999954	0.001311212	HTR7	215449	ncHAE
chr10:9241848-9242596	0.329369803882066	1	1.4019084543821	0.156207627734046	748	0.99206349	0.1875	2	0.0014	3	0	NA	1	2.674656e-05	GATA3	1145566	ncHAE
chr10:94549689-94549988	0.0900368738964592	0.344836408150877	2.59507239835564	0.853787055475635	299	0.9365079	0.0867	1	0.0014	3	1	NA	0.9996677	0.01475243	EXOC6	-58438	ncHAE
chr10:95102699-95102999	0.168223006251927	1	1.50819325323719	0.471019279939189	300	0.984127	0.0144	1	0.0011	2	0	NA	0.9910296	0.1632729	MYOF	139102	ncHAE
chr10:97948775-97949551	1	1	0.682220848138528	1.84094921230326e-14	776	0.81746	0	0	0.0015	2	0	NA	0.7395143	0.6446398	BLNK	82134	ncHAE
chr10:98273646-98273945	0.0794908069946516	1	2.46615748587263	0.410696680805374	299	0.047619	0.0102	1	0.0038	4	0	NA	0.9996846	0.01390575	TLL2	-128	ncHAE
chr10:98381126-98381425	0.295169409423563	1	2.05861644720013	2.13483114472907e-14	299	0.984127	0.2374	1	8e-04	2	0	NA	0.9644321	0.2550241	TM9SF3	-34467	ncHAE
chr11:10342687-10343041	0.396723800795	1	1.60330631494448	2.39507308196529e-14	354	0.984127	0.17395	2	0.0014	1	1	1	0.9995792	0.0252355	ADM	16233	ncHAE
chr11:109297852-109298156	0.0540613443411275	1	2.65977146015546	2.90744311565364e-16	304	0.99206349	0.3556	1	0.002	2	1	0.883	0.9999993	0.0002982311	C11orf87	5158	ncHAE
chr11:109403865-109404165	0.0776936211901087	1	1.90086418885688	2.49776420181405e-14	300	0.968254	0.0377	1	0	0	0	0.8565	0.9982563	0.05541515	C11orf87	111169	ncHAE
chr11:110951766-110952083	0.204211452855709	0.860866526066812	2.0289290010799	0.392400649468482	317	0.825397	0.2305	2	0.0022	4	2	0.996	0.9997678	0.01755569	C11orf92	223845	ncHAE
chr11:111309741-111310040	0.358167010928442	1	1.57111149251083	1.20842982239286	299	0.9761905	0.0139	2	8e-04	2	0	0.998	0.9958089	0.1151615	POU2AF1	-59474	ncHAE
chr11:112944189-112944488	0.124833526342874	1	2.256498947566	0.844151223801588	299	0.9603175	0	0	0	0	0	0.847	0.9876188	0.1458951	NCAM1	112181	ncHAE
chr11:114014936-114015236	0.278085202256669	1	2.02020004011056	2.69995050017843e-14	300	0.9365079	0.29105	2	0.0051	2	0	1	0.998991	0.05988373	ZBTB16	84771	ncHAE
chr11:114099765-114100193	0.677892419984212	1	1.33153017274672	0.197619950922346	428	0.9126984	0.0216	1	0.0012	2	0	1	1	0.0001301057	NNMT	-28574	ncHAE
chr11:114799138-114799438	0.781956208896446	1	1.26755305329166	0.254504159030788	300	0.968254	0	0	8e-04	3	0	1	0.9999625	0.01626233	NXPE2	250180	ncHAE
chr11:115086684-115086983	0.256539103485067	0.645392977357332	1.79434441164536	1.35472944752379	299	0.99206349	0	0	0.004	3	0	1	0.9998932	0.0119766	CADM1	288299	ncHAE
chr11:115155644-115155943	0.169930761670244	1	1.78176715428969	2.88918209999205e-14	299	0.81746	0	0	0.002	3	0	1	0.9990284	0.05867388	CADM1	219339	ncHAE
chr11:115214160-115214460	0.133450976776819	1	2.19468878857965	0.480866114178433	300	0.99206349	0.2887	4	0	0	0	0.0765	0.9981314	0.05223643	CADM1	160823	ncHAE
chr11:115350211-115350511	0.136238177679814	1	2.01567990625367	1.83247525299369e-14	300	0.99206349	0	0	6e-04	1	0	1	0.9998741	0.01326285	CADM1	24772	ncHAE
chr11:115563269-115563569	0.185340833134069	0.0408557017783894	2.30252589644129	3.27446634963141	300	0.984127	0.23475	4	0	0	2	1	0.9995456	0.0247285	CADM1	-188286	ncHAE
chr11:115648183-115648526	0.0116865439983557	1	2.73542913537708	0.317900793464636	343	0.9761905	0.0419	2	0.0024	13	0	1	0.9982252	0.03844517	CADM1	-273222	ncHAE
chr11:115924277-115924577	0.529344372544845	1	1.5346149844231	0.198546573407635	300	0.952381	0.08167	1	0.0014	5	0	1	0.9999892	0.01042975	CADM1	-549294	ncHAE
chr11:116045016-116045315	0.0157330542899584	1	3.56580518326346	0.310924432918006	299	0.9365079	0.0236	8	0.0014	3	0	1	0.9999994	0.0001276854	BUD13	598538	ncHAE
chr11:116240358-116240658	0.0475173169906473	0.81462042008492	3.18466196395706	0.536240984003063	300	0.984127	0.23225	2	0.0034	3	0	1	0.9999481	0.004590946	BUD13	403196	ncHAE
chr11:117333215-117333583	0.222720156528489	0.57831784312691	1.72502525675816	1.14340320767026	368	0.9603175	0.2456	2	0.0012	5	0	1	0.9995921	0.02388487	CEP164	134828	ncHAE
chr11:119851060-119851359	0.0615051344773474	0.341399216226121	2.977220579273	1.4499068391284	299	0.984127	0.013	1	0.0041	2	0	1	0.997475	0.04810748	TRIM29	157951	ncHAE
chr11:120640762-120641144	0.172318802876637	1	1.93692252573509	0.331102802910158	382	0.984127	0	0	0.0021	2	0	0.631	0.9950362	0.05917244	TBCEL	-253877	ncHAE
chr11:121801158-121801457	0.196213803892923	1	2.29638991209819	0.36817161496721	299	0.984127	0.0172	1	0.001	2	0	0.998	0.9936934	0.1423555	BLID	185615	ncHAE
chr11:126784896-126785196	0.289785851881077	1	1.82667552472444	0.407675848735559	300	0.952381	0.4327	1	0	0	0	1	0.9937908	0.1389031	KIRREL3	85609	ncHAE
chr11:127013409-127013708	0.000291235200417406	1	5.24545599690764	0.557555702284466	299	0.968254	0.0485	4	0.0024	5	0	0.992	0.9999874	0.0005209327	KIRREL3	-142904	ncHAE
chr11:127064042-127064342	0.0034224342931366	1	2.73563215761275	0.526011609973106	300	0.9761905	0.0423	5	0.0024	5	0	0.8975	0.9991728	0.01888359	KIRREL3	-193537	ncHAE
chr11:128346625-128346957	0.0633742790666376	1	2.63207599976462	0.800674169139205	332	0.9206349	0.0741	2	0.0014	4	0	1	0.9999977	0.0005051137	ETS1	110646	ncHAE
chr11:128553722-128554022	0.405162785242041	1	1.73050392684488	0.79273957662579	300	0.968254	0.0112	1	0.002	5	0	0.994	0.997535	0.0636084	FLI1	-10018	ncHAE
chr11:129274636-129274935	0.0925967437618359	1	2.67684227284979	0.62573132051604	299	0.99206349	0.26205	2	4e-04	1	0	0.997	0.9999871	0.002066657	BARX2	28951	ncHAE
chr11:130965378-130965778	0.0197107550450644	1	3.03421923712058	0.240377433227705	400	0.9761905	0.15	1	0.0012	3	0	1	1	7.318964e-06	SNX19	-179174	ncHAE
chr11:131265414-131265713	0.499944610476065	1	1.54689934463664	0.293370059796726	299	0.984127	0.2562	2	0	0	0	1	0.962558	0.3086923	SNX19	-479160	ncHAE
chr11:131462709-131463008	0.389059311862552	0.578790539258901	1.43737566099677	1.21762936477851	299	0.984127	0.1717	2	0.0019	2	0	0.867	0.9153496	0.448338	NTM	-318497	ncHAE
chr11:131522708-131523007	0.000776570192067561	0.212126450310745	4.75226886987989	1.55979269482974	299	0.99206349	0.0509	3	0.0027	6	0	0.001	0.9997472	0.004110221	NTM	-258498	ncHAE
chr11:131667532-131668061	0.0594541592941616	1	2.26211207597299	0.291475053411659	529	0.99206349	0.0663	4	0.0054	3	0	1	0.9999612	0.001481376	NTM	-113559	ncHAE
chr11:131681356-131681825	0.433078282966046	1	1.47881477438011	1.53733590493374e-14	469	0.793651	0.0232	6	0.0012	7	0	1	0.9957522	0.08256804	NTM	-99765	ncHAE
chr11:131683868-131684292	0.191716163386439	1	1.75506878405714	0.27175228598067	424	0.9603175	0.1372	3	0.0029	4	0	0.473	0.9968667	0.04611942	NTM	-97276	ncHAE
chr11:131852494-131852794	0.00121212659994474	0.00357167799781799	4.87664596557161	3.96990860344689	300	0.99206349	0.2376	2	0.003	5	0	1	0.9999818	0.0008531948	NTM	71288	ncHAE
chr11:131948476-131948847	0.0154873332944448	1	2.79724350532743	0.383656071243647	371	0.984127	0.11145	2	0.0072	4	1	1	0.9999566	0.003038346	NTM	167306	ncHAE
chr11:132809662-132809996	0.00612603634130293	1	3.20010284594747	0.31554578926868	334	0.968254	0	0	0.0056	1	0	1	1	3.099316e-06	OPCML	3737	ncHAE
chr11:133142721-133143020	0.0690994523745224	1	2.83535233352243	6.24238301109721e-14	299	0.984127	0.0104	1	0.004	3	0	0.818	0.9975551	0.05965549	OPCML	-329305	ncHAE
chr11:133260688-133260987	0.00292617820168295	0.225333071929051	4.23383044703242	1.98903427289445	299	0.99206349	0.3478	3	0.0012	3	0	1	0.9999985	0.0001587361	OPCML	-447272	ncHAE
chr11:133533699-133533999	0.0404224537449765	1	2.92251429955256	0.368265613794106	300	0.99206349	0	0	0.0011	2	0	0.071	0.9997086	0.009356565	SPATA19	181547	ncHAE
