chromosome	pval.human	pval.chimp	zeta.human	zeta.chimp	size	Specificity	maf_common	S_common	maf_rare	S_rare	eQTLs	PhastCons	PP_con	PP_acc	gene	dTSS	type
chr1:149224121-149224750	0.000291077930567596	0	2.32639649507119	10.3225197269452	629	0.888889	0.3073	7	0.0022	10	1	0	NA	NA	PPIAL4C	-328567	DHS
chr1:149858161-149858670	1	0.329166541011421	2.09581820055524e-14	0.818776960092142	509	0.00793699999999997	0.0182	1	0.0013	8	1	0	0.5430281	1	HIST2H2AC	-109	DHS
chr1:149899601-149899890	0.934086671637153	1	1.03728426027063	0.49727279788498	289	0.00793699999999997	0.024	2	9e-04	6	1	0.002	0.7339023	0.7596671	SF3B4	490	DHS
chr1:149934021-149934310	1	1	2.25081368399444e-14	0.41564502171756	289	0.0317460000000001	0	0	8e-04	3	0	0.001	0.7045991	1	MTMR11	-25375	DHS
chr1:149986681-149986995	1	1	0.415170528508201	1.92501060714036e-14	314	0.9761905	0.028	1	8e-04	1	1	NA	0.7814441	0.8283567	OTUD7B	-4213	DHS
chr1:150039641-150039915	1	1	1.38754135487285e-14	1.29554931365986e-14	274	0.00793699999999997	0.2354	1	4e-04	1	1	0	0.3569281	1	VPS45	409	DHS
chr1:150146561-150146870	1	1	0.464176719306618	0.361056036618096	309	0.9761905	0	0	0.0012	1	0	NA	0.7406305	0.8520675	PLEKHO1	24546	DHS
chr1:150208381-150208695	1	1	0.419813562275269	0.694773185209388	314	0	0.017	2	6e-04	1	0	0.7605	0.8433261	0.7795348	ANP32E	-34	DHS
chr1:150237846-150238155	1	1	0.592897972087521	4.34753511089034e-14	309	0.968254	0	0	0	0	0	NA	0.9841421	0.4792146	C1orf54	-2599	DHS
chr1:150241361-150241630	1	1	1.30013692753731e-14	1.45999612235463e-14	269	0	0	0	0.0025	2	0	0.54	0.6360511	1	APH1A	-97	DHS
chr1:150266101-150266975	1	1	0.735889888563787	0.147945871068867	874	0.02381	0.0711	5	0.0022	9	4	0	0.5260347	0.8158303	MRPS21	198	DHS
chr1:150335766-150336630	1	0.347950369880463	1.01415747663882	1.43996211811071	864	0.650794	0.02	8	0.003	5	2	0.001	0.6576983	0.6653683	RPRD2	-989	DHS
chr1:150346141-150346450	0.210000334863149	0.827036438528506	1.70405797501458	1.01908549449559	309	0.9761905	0.22785	2	0	0	1	NA	0.9834067	0.2161461	RPRD2	9109	DHS
chr1:150436881-150437190	1	1	1.20511143381779e-14	1.11048473496133e-14	309	0.02381	0.0146	1	0	0	1	0.988	0.8979625	1	TARS2	-22857	DHS
chr1:150444106-150444415	1	1	1.69569172347545e-14	1.46082472762764e-14	309	0.968254	0	0	6e-04	1	0	NA	0.9593031	1	TARS2	-15632	DHS
chr1:150459661-150460215	0.886044686475632	0.886044686475632	1.72733633209847e-14	0.696902835740021	554	0	0.135	9	0.0022	2	4	0	0.06799789	1	TARS2	45	DHS
chr1:150487541-150488275	1	1	0.300319912620249	0.639881784342862	734	0.9126984	0.0357	3	0.0014	6	2	0	0.03943388	0.998832	ECM1	7356	DHS
chr1:150519061-150519375	0.346722014381974	1	1.27508422787709	0.292389301823264	314	0.968254	0.0138	1	0.0018	1	0	NA	0.8205369	0.6046011	ADAMTSL4	-2680	DHS
chr1:150601566-150601950	1	1	1.32979790784452e-14	0.356972513842959	384	0	0.011	1	8e-04	1	0	0.8555	0.4719985	1	ENSA	294	DHS
chr1:150601986-150602295	1	1	2.11532627664606e-14	1.25959773519671e-14	309	0.00793699999999997	0	0	0.001	1	0	0.704	0.8750541	1	ENSA	-89	DHS
chr1:150669606-150669975	1	1	0.405720169111267	1.52703430482322e-14	369	0	0.4087	1	0.0022	2	1	0.921	0.844413	0.7765956	GOLPH3L	-291	DHS
chr1:150951521-150952535	1	1	0.945895565435241	0.182631605443775	1014	0.952381	0.3898	1	0.0018	6	1	0	0.5903756	0.7082219	ANXA9	-2465	DHS
chr1:150979226-150979515	0.215457170511154	1	0.970723180204188	0.814245616670148	289	0.00793699999999997	0	0	0	0	0	0.95	0.9672571	0.3889956	FAM63A	1480	DHS
chr1:150980661-150980975	1	1	0.723659907898693	0.922547668291125	314	0	0.0112	1	0.0027	4	0	0.001	0.6782801	0.8037811	FAM63A	33	DHS
chr1:151042686-151043915	1	1	0.806156123447202	0.51378977238423	1229	0.825397	0.02875	6	0.0021	10	4	0.001	0.667656	0.6374635	GABPB2	221	DHS
chr1:151119066-151119970	1	1	0.274405953888999	0.422318223361254	904	0.00793699999999997	0.0488	4	0.0014	4	3	0.008	0.3910885	0.9330948	SEMA6C	-585	DHS
chr1:151161986-151162815	0.972994673864986	1	0.92257084180236	0.715967671567876	829	0.825397	0	0	0.0022	7	0	0	0.8002881	0.5344271	VPS72	233	DHS
chr1:15117006-15117310	1	1	0.420568420729555	2.95599817503952e-14	304	0.968254	0.11265	2	0.004	3	0	NA	0.6816943	0.8818064	KAZN	191958	DHS
chr1:151170821-151171095	0.753470249836827	0.519675136012784	1.14816299187876	1.80202819908375	274	0	0.0237	2	0.002	4	0	0.001	0.7304937	0.7653533	PIP5K1A	-93	DHS
chr1:151224161-151224475	1	1	1.42958915338659e-14	1.45243306044149e-14	314	0.015873	0.0363	1	0.0026	1	0	0	0.6300891	1	PSMD4	-2861	DHS
chr1:151273421-151273695	0.619473681305566	0.349343607041307	1.44829484050696	1.84363387483689	274	0.015873	0	0	0.0029	2	0	0.001	0.9155518	0.5283568	ZNF687	18770	DHS
chr1:151313361-151313850	1	0.99887162153116	0.662265926648447	0.582245169704209	489	0.02381	0.372	1	0.0054	1	1	0.001	0.8282579	0.6685208	RFX5	6121	DHS
chr1:151353446-151353750	0.709123503322543	1	1.08540587754091	0.884467381474576	304	0.9761905	0	0	0.001	1	0	NA	0.8561	0.6339477	SELENBP1	-8389	DHS
chr1:151371801-151372730	1	1	0.172949619117047	0.398290687740802	929	0.00793699999999997	0.1841	3	0.003	9	1	0.002	0.2455306	0.9834745	PSMB4	256	DHS
chr1:151379906-151380215	1	1	1.68846135183658e-14	0.410207526920619	309	0.9761905	0	0	8e-04	2	0	NA	0.4350064	1	PSMB4	8051	DHS
chr1:151507106-151507590	1	1	0.291003042940804	0.206591627401935	484	0.9285714	0	0	8e-04	3	0	0	0.6736798	0.884221	TUFT1	-5433	DHS
chr1:151510386-151510695	1	1	0.825976849277062	0.325570220399795	309	0.968254	0	0	0.0028	3	0	NA	0.9573754	0.4272324	TUFT1	-2240	DHS
chr1:151547746-151548050	1	0.99887162153116	0.655805491025617	0.358746599086309	304	0.9761905	0.0138	1	0.001	1	0	NA	0.8005354	0.8137499	TUFT1	35117	DHS
chr1:151707521-151707815	1	1	2.43122004655621e-14	1.93253456863223e-14	294	0.015873	0.1903	1	0.0032	4	1	0	0.6635853	1	CELF3	-18378	DHS
chr1:151748941-151749255	1	1	1.01933374247871e-13	1.08231481307465	314	0.9761905	0	0	0.003	1	0	NA	0.8453959	1	MRPL9	-13058	DHS
chr1:151808946-151809215	1	0.750075038361555	0.500801269145903	1.26815850223821	269	0.015873	0.0431	1	0	0	0	0	0.6480211	0.8948697	RORC	-4733	DHS
chr1:15197666-15197970	0.0631934771021506	1	3.00722114624363	0.783217470600078	304	0.9761905	0.1945	5	0.0016	2	0	NA	0.9745345	0.2100566	KAZN	272618	DHS
chr1:15224201-15224515	0.524818442656882	1	1.76011665026862	0.52434632397957	314	0.968254	0.011	1	0.0028	1	0	NA	0.8938132	0.4922378	TMEM51	-254670	DHS
chr1:152413206-152413775	1	0.418903979250092	0.253987341772152	1.45517538547538	569	0.968254	0.1266	4	0.0026	7	2	0	0.4559877	0.9497506	CRNN	-26752	DHS
chr1:152477306-152477615	0.782854417765502	1	1.17810210848588	1.85511805200653e-14	309	0.9761905	0.0179	2	0.0044	1	0	NA	0.8912331	0.4948712	LCE5A	-5859	DHS
chr1:152660186-152660495	1	1	0.853233254991819	1.50420849490813e-14	309	0.9761905	0.018	3	0.0018	6	1	NA	0.6642993	0.8115407	LCE2B	1742	DHS
chr1:15286506-15286815	0.578672293041162	1	0.894791300688393	0.438145359227326	309	0.968254	0.0974	4	0	0	1	NA	0.969847	0.3765861	TMEM51	-192367	DHS
chr1:152925686-152925995	0.30445003910766	1	1.61001442887616	4.0545356775542e-14	309	0.968254	0.3672	1	0.007	1	1	NA	0.819696	0.6781481	SPRR4	-17301	DHS
chr1:153204341-153204655	0.658230657256441	0.024789917901294	1.17439964203597e-14	2.72953753768823	314	0.9761905	0.1496	1	0.0033	2	1	NA	0.3103893	1	LOR	-27678	DHS
chr1:153317586-153317890	1	1	3.63649177415447e-14	0.420320293373696	304	0.9761905	0.015	3	0.0018	1	1	NA	0.5321214	1	PGLYRP4	3284	DHS
chr1:153483286-153483695	0.32103628575649	1	1.74369166132872	0.490074972871658	409	0.9761905	0.0112	3	0.0012	2	1	0	0.9823342	0.1449149	S100A6	25229	DHS
chr1:153539026-153539315	0.460907481244771	1	1.33015109373825	0.357183501364187	289	0.00793699999999997	0.0142	3	0.0062	1	1	0.002	0.9486198	0.4498265	S100A2	-830	DHS
chr1:153606661-153607035	1	1	1.9368907687925e-14	0.763804762854032	374	0.9047619	0.2046	2	0.0011	4	2	0.003	0.5287149	1	S100A13	-280	DHS
chr1:153637981-153638290	1	1	0.842155662792118	0.460248990857389	309	0.9761905	0	0	0.0014	1	0	NA	0.9865863	0.2815444	ILF2	5388	DHS
chr1:153700186-153700495	1	0.190725049908232	0.78789463300326	1.56939718306279	309	0	0.0114	1	0.001	13	0	0.001	0.7369816	0.7624289	INTS3	-202	DHS
chr1:153721826-153722215	1	1	0.378749550886397	0.947081185802537	389	0.9365079	0.02345	2	0.0046	2	1	0	0.701602	0.8728114	INTS3	21478	DHS
chr1:153930986-153931315	0.605541911277782	1	1.39300955028553	0.414322643427584	329	0	0	0	0.0013	2	0	0.375	0.9827613	0.2185617	CRTC2	-50	DHS
chr1:153950041-153950715	1	1	0.684225001382605	0.875438045263148	674	0.00793699999999997	0	0	0.0014	4	0	0	0.5449948	0.8346038	JTB	-214	DHS
chr1:153962921-153963555	1	1	0.556947318227277	0.304310089227564	634	0.730159	0	0	0.001	8	0	0.001	0.488232	0.8990107	RPS27	3	DHS
chr1:15401086-15401395	1	1	2.64411471133441e-14	3.40500499030024e-14	309	0.968254	0.1534	1	6e-04	1	0	NA	0.5288008	1	TMEM51	-77787	DHS
chr1:154155621-154155950	1	1	0.42666453856622	0.349094812918837	329	0	0	0	0.0014	5	0	0.006	0.7553949	0.8438611	TPM3	8901	DHS
chr1:154195461-154195775	1	1	0.957071243935446	1.97838327782362e-14	314	0.9761905	0.2294	3	0.001	3	2	NA	0.9770143	0.3378965	UBAP2L	2293	DHS
chr1:154294426-154294730	0.992430715915997	1	0.904176156268896	2.10296842760077e-14	304	0.9761905	0.22195	2	0.0016	1	2	NA	0.8455679	0.6520234	AQP10	986	DHS
chr1:154307541-154307815	1	1	0.453461454737693	1.57657665912277e-14	274	0.00793699999999997	0.27995	2	0.0048	1	2	0	0.6279127	0.903471	ATP8B2	7402	DHS
chr1:15440746-15441055	1	1	0.430512098803567	2.47020330227017e-14	309	0.9761905	0.0284	2	0	0	0	NA	0.8437775	0.7810779	TMEM51	-38127	DHS
chr1:154452241-154452595	1	1	0.742296358538324	0.413715553472927	354	0.555556	0.0116	1	6e-04	1	0	0	0.8969069	0.5710973	TDRD10	-23030	DHS
chr1:154599281-154600795	0.950000888944966	1	0.488370835071287	0.351862831370542	1514	0.896825	0.0817	7	0.0024	13	4	0.001	0.4420625	0.8301163	ADAR	-19356	DHS
chr1:154601381-154601695	1	0.936217375713692	0.419869098506852	0.749713693942907	314	0.968254	0	0	0.0044	1	0	NA	0.6157791	0.9075284	ADAR	-20856	DHS
chr1:154642221-154642695	1	1	0.618457347182019	0.786945261018283	474	0.00793699999999997	0.0641	2	0.0034	4	1	0	0.6175212	0.9033853	ADAR	-61776	DHS
chr1:154691226-154691535	0.335283194014787	1	1.88421104271817	1.0297815942351	309	0.9761905	0.3632	1	6e-04	5	0	NA	0.9887599	0.1381281	ADAR	-110699	DHS
chr1:15476406-15476715	1	1	0.503799166714548	0.453416661308404	309	0.968254	0.1454	5	0.0026	3	3	NA	0.898182	0.7116516	TMEM51	-2467	DHS
chr1:154842686-154842995	0.411597359995722	1	0.464985474731786	0.346361226418531	309	0	0	0	0.0021	4	0	0.942	0.9513476	0.6116578	KCNN3	-85	DHS
chr1:154946046-154946475	1	1	2.36878039820039e-14	2.58464422456252e-14	429	0.857143	0	0	0.0023	4	0	0	0.2365272	1	CKS1B	-914	DHS
chr1:154946486-154947190	0.462936283288206	1	0.822446271612439	0.379751887982373	704	0.730159	0.09975	2	0.001	8	2	0.758	0.9694202	0.2340482	CKS1B	-337	DHS
chr1:154947281-154947555	1	1	0.962630505436546	0.484838772464802	274	0.00793699999999997	0.08875	2	6e-04	3	1	0	0.8222182	0.6750464	CKS1B	243	DHS
chr1:154955541-154955835	1	1	0.723452814321524	0.381664880935144	294	0	0.1571	1	0.0019	2	1	0	0.506713	0.9403529	FLAD1	-161	DHS
chr1:154978686-154978995	1	1	0.549913434140491	0.424147915093329	309	0.9761905	0.015	1	0.0014	3	0	NA	0.8936262	0.7211415	ZBTB7B	3546	DHS
chr1:155017401-155018195	1	0.998404232034963	0.332968527964241	0.302273141915459	794	0.00793699999999997	0.0391	1	0.0028	9	1	0	0.4004283	0.9300035	ADAM15	-5964	DHS
chr1:155056266-155058035	1	1	0.511963235978839	0.263012615899073	1769	0.865079	0.0206	5	0.0016	15	1	0.002	0.7158398	0.6107573	EFNA3	5803	DHS
chr1:155112141-155113135	0.996091195470872	1	0.626796697512052	0.621141562930215	994	0.9603175	0.23685	2	0.0014	10	1	0.006	0.4804258	0.8221545	DPM3	245	DHS
chr1:155148866-155149430	1	1	0.306416933063932	0.53181270073162	564	0.968254	0	0	0.0016	5	0	0.001	0.4222479	0.9572264	TRIM46	2705	DHS
chr1:155176701-155177930	0.654427196009826	1	0.855004429296925	0.331838595136365	1229	0.015873	0.012	1	0.002	8	0	0.03	0.9114229	0.3052162	THBS3	372	DHS
chr1:155197261-155197575	0.0453809469815962	1	3.15366000057165	0.476116652840286	314	0	0.3718	3	0.001	6	3	0	0.8672946	0.441093	GBA	17043	DHS
chr1:155225141-155226570	0.81484569255922	1	0.532492339826599	0.373452893976987	1429	0.0317460000000001	0.0202	1	0.003	13	3	0.001	0.7209992	0.6285079	FAM189B	-678	DHS
chr1:155232001-155232335	1	1	2.79706823146008e-14	0.595327581957111	334	0	0.23175	2	0.0012	3	1	0	0.5177286	1	SCAMP3	-118	DHS
chr1:155278341-155278630	1	1	1.83158277529518e-14	0.737731930657344	289	0	0	0	0.0014	4	0	0	0.3678741	1	FDPS	-221	DHS
chr1:155293846-155294335	0.509853383893993	0.49510176296623	1.43024477342856	1.1122783846795	489	0.9285714	0.0222	3	0.0068	1	1	0	0.9185075	0.3783921	RUSC1	3373	DHS
chr1:155579466-155580075	1	1	0.739825630520684	0.789982987090204	609	0.753968	0.02695	2	0.0031	16	4	0	0.3599499	0.9193276	MSTO1	-245	DHS
chr1:155826906-155827195	0.602837144835157	1	0.855129893835346	1.95812999230188e-14	289	0	0	0	6e-04	4	0	0.002	0.9766836	0.3398472	GON4L	2140	DHS
chr1:155904121-155904615	0.998871621018033	1	0.633077376884844	0.414174434155853	494	0	0.2203	2	0.0016	6	2	0.0025	0.7956307	0.7049276	RXFP4	-7112	DHS
chr1:155939886-155940195	1	1	2.03855551998195e-14	1.61450648953096e-14	309	0.9761905	0	0	0	0	0	NA	0.4405287	1	ARHGEF2	8277	DHS
chr1:156060501-156060815	0.799243280984533	1	0.958851369272595	0.761046949880878	314	0	0.4297	1	0.0015	4	1	0	0.810331	0.687412	MEX3A	-8869	DHS
chr1:156066461-156066750	0.507266322336102	1	1.26977379171826	1.80682413728009e-14	289	0.00793699999999997	0.0292	1	0.0014	2	0	0	0.9471446	0.4501324	MEX3A	-14817	DHS
chr1:156099786-156100390	1	0.794428159871067	0.3000392667452	0.814124854205954	604	0.9206349	0.10105	4	8e-04	3	1	0.0035	0.577299	0.9199708	LMNA	15590	DHS
chr1:156108066-156108370	0.979043697174292	1	0.779190228189182	0.387457359964241	304	0.9761905	0	0	0.0034	3	0	NA	0.925492	0.5166736	SEMA4A	-15100	DHS
chr1:156109401-156109715	1	1	1.62354133559541e-14	0.422289622900767	314	0.9761905	0	0	0.0023	4	0	NA	0.7825723	1	SEMA4A	-13760	DHS
chr1:156115661-156116055	1	1	0.346372004956467	0.888924478486668	394	0.690476	0.1132	1	0	0	0	0.001	0.481313	0.9457308	SEMA4A	-7460	DHS
chr1:156163546-156163915	1	1	0.327267087791797	0.24980838686554	369	0	0.1462	3	8e-04	1	3	0.003	0.7001914	0.8713927	SLC25A44	-149	DHS
chr1:156252546-156252810	1	1	7.88915660905318e-15	8.92101444626299e-15	264	0.00793699999999997	0.012	2	0.002	6	0	0.987	0.9416859	1	SMG5	-62	DHS
chr1:156415626-156415910	1	1	0.466922715468621	0.814568872628862	284	0	0.26067	2	4e-04	1	1	0	0.7111962	0.8686679	C1orf61	-16584	DHS
chr1:156541526-156542510	0.885731024195851	1	0.788844377144391	0.75833212010416	984	0.9444444	0.0671	8	0.0051	4	7	0	0.811059	0.4923815	IQGAP3	314	DHS
chr1:156553881-156554295	1	1	2.25479810954553e-14	0.298285162323206	414	0.015873	0.09065	1	0.0014	5	1	0	0.1982929	1	APOA1BP	-7466	DHS
chr1:156629421-156629735	1	0.184445751802516	2.66586888891579e-14	1.73688888184576	314	0.968254	0.1426	1	0.0022	1	0	NA	0.5584573	1	NES	17611	DHS
chr1:156659341-156659610	1	1	0.531711226562994	1.14555993599356e-14	269	0.00793699999999997	0	0	0.0034	3	0	0	0.7108652	0.8672233	NES	-12287	DHS
chr1:156695661-156695915	1	0.579225755206918	0.911058558804575	1.40140662727324	254	0	0.013	1	0.0029	2	0	0	0.7021092	0.8733782	ISG20L2	2439	DHS
chr1:156713541-156713855	0.364080207243256	1	1.04746605277	0.894376528117359	314	0.968254	0.10875	2	0.0094	3	1	NA	0.9822483	0.3074755	MRPL24	-2818	DHS
chr1:156859566-156860270	0.943605515487972	0.954720224251979	0.52431837624023	0.437855865062571	704	0.9761905	0.1094	5	0.0037	4	0	0	0.3125371	0.936952	PEAR1	-3594	DHS
chr1:156871486-156871795	0.414455981978936	0.811454706614388	1.70539480202991	0.997093993598932	309	0.9761905	0	0	0.0014	4	0	NA	0.9195516	0.4368903	PEAR1	8129	DHS
chr1:157059981-157060635	1	1	0.787895384876661	0.910508075503644	654	0.039683	0.0459	5	0.0048	9	1	0	0.5394153	0.8383328	ETV3L	9292	DHS
chr1:157113861-157114170	1	1	1.26447427286981e-14	1.12934168098763e-14	309	0.9761905	0.2478	1	0.004	3	0	NA	0.907336	1	ETV3	-5857	DHS
chr1:157361286-157361590	1	1	1.02003171944549	0.64656942823804	304	0.968254	0.1358	1	0.0012	2	0	NA	0.6564883	0.8156688	FCRL5	160872	DHS
chr1:158046886-158047195	1	1	0.460664313358568	1.25886007626745e-14	309	0.968254	0.0205	2	0.0012	2	0	NA	0.7430395	0.8515755	KIRREL	83641	DHS
chr1:158094841-158095135	0.314696897767033	1	1.10800444341976	0.534369414070204	294	0.015873	0	0	0.0035	4	0	0	0.7940105	0.7057764	CD1D	-54749	DHS
chr1:158100986-158101295	1	0.952770212052089	0.931713446709166	1.11461428593474	309	0.9761905	0.3744	1	8e-04	3	1	NA	0.5218469	0.8869237	CD1D	-48596	DHS
chr1:158336586-158336895	1	1	2.37523908406533e-14	0.330488917126959	309	0.968254	0	0	6e-04	1	0	NA	0.4029031	1	CD1E	13201	DHS
chr1:158623006-158623315	0.0754330507711689	1	1.63271538878438	1.0206705393212e-14	309	0.968254	0.0112	2	0.003	5	0	NA	0.9833507	0.1722315	SPTA1	33327	DHS
chr1:15932586-15932895	1	1	0.404776044759791	1.76369855539729e-14	309	0.9761905	0.0333	1	5e-04	2	0	NA	0.8695397	0.7568227	DDI2	-11254	DHS
chr1:159768686-159768975	1	0.217009444719058	0.949496339962428	1.86969860799093	289	0.015873	0.0635	1	0.0018	1	0	0	0.7379294	0.758278	FCRL6	-3383	DHS
chr1:160000246-160002235	0.749960784693663	1	0.883714060521592	0.44106241211116	1989	0.9761905	0.0447	6	0.001	18	4	0.033	0.8513559	0.3326004	PIGM	542	DHS
chr1:160112741-160113050	0.514719938904442	0.833400306318229	0.455044377921328	0.696438809424578	309	0.9761905	0.11915	2	6e-04	3	1	NA	0.9262445	0.6761934	ATP1A4	-8464	DHS
chr1:160146486-160146795	0.707118654539632	1	0.747750332858914	0.431695506163875	309	0.968254	0.22875	4	0.0022	1	4	NA	0.9434919	0.4719885	CASQ1	-13705	DHS
chr1:160221761-160222170	0.234535834013156	1	1.32283140795049	0.582842391181277	409	0.02381	0.0187	2	0.0016	4	0	0	0.9082913	0.4040488	DCAF8	10275	DHS
chr1:160241086-160241395	0.0742016862613681	1	2.50718930774855	0.476266599089177	309	0.9761905	0.0355	1	0.0016	4	1	NA	0.9974331	0.04806293	DCAF8	-9000	DHS
chr1:160253946-160255115	0.40589988009435	0.12626792987596	1.07533931352783	1.43705851710366	1169	0.373016	0.0176	6	0.0018	7	1	0	0.7262899	0.5739217	ENSG00000258465	389	DHS
chr1:160260981-160261410	1	1	2.35478656865363e-14	0.308425084837151	429	0.9761905	0	0	0.0044	3	0	0.019	0.4680825	1	PEX19	-6260	DHS
chr1:160276881-160277195	1	0.448820045962634	3.57500625564599e-14	0.311636402707639	314	0.9761905	0	0	0.0034	2	0	NA	0.8941495	1	PEX19	-22102	DHS
chr1:160284781-160285095	0.99887162153116	1	0.805169650434482	2.33318453150889e-14	314	0.9761905	0.0351	2	0.0022	4	2	NA	0.7973369	0.705071	COPA	28100	DHS
chr1:160308461-160308770	1	1	0.996477267382053	3.9661504774082e-14	309	0.968254	0.02435	2	6e-04	3	1	NA	0.9696379	0.2927598	COPA	4422	DHS
chr1:160312981-160314030	1	1	0.443601237504366	0.563449333216191	1049	0.00793699999999997	0.4149	7	0.0014	7	1	0.001	0.2997709	0.9401518	NCSTN	444	DHS
chr1:160394426-160394735	1	1	0.430426289632445	0.397391950847266	309	0.9761905	0.0329	1	0	0	0	NA	0.7548159	0.8432423	VANGL2	24205	DHS
chr1:160408741-160409050	1	0.245949150987548	2.1658113346871e-14	1.88199944425292	309	0.9761905	0	0	8e-04	2	0	NA	0.4263517	1	VANGL2	38520	DHS
chr1:16067901-16068155	1	0.50558006119829	1.78173235971431e-14	1.2672486300497	254	0.02381	0.0639	2	0.0052	7	0	NA	0.4993406	1	TMEM82	-889	DHS
chr1:160778046-160778355	1	1	3.32312859514342e-14	2.91165487288422e-14	309	0.968254	0	0	0.0031	6	0	NA	0.4518122	1	LY9	12253	DHS
chr1:161128386-161129375	1	1	0.302709182163579	2.15539921978738e-14	989	0.952381	0.0176	2	0.0032	9	1	0.007	0.3031894	0.9551461	USP21	-373	DHS
chr1:161162261-161162595	1	1	2.58030771187172e-14	2.04102820794076e-14	334	0.325397	0	0	8e-04	3	0	0	0.8100048	0.8059209	ADAMTS4	6418	DHS
chr1:161170021-161172250	1	1	0.369967830292983	0.5208747005182	2229	0.9047619	0.0176	5	0.0018	18	3	0.005	0.3110785	0.8993885	NDUFS2	2031	DHS
chr1:161179521-161179950	1	1	0.37379439564713	3.08853241841474e-14	429	0.9365079	0.2646	1	0.0014	1	1	0.003	0.5393866	0.9305126	FCER1G	-5351	DHS
chr1:16118521-16118830	1	1	0.528459087792878	0.884975504130703	309	0.02381	0	0	0.0042	1	0	NA	0.7236347	0.8595092	FBLIM1	27682	DHS
chr1:161337541-161337830	1	1	0.537549689440994	2.24196335334703e-14	289	0.0317460000000001	0.1689	1	0.0012	1	1	0.001	0.914082	0.6926437	SDHC	53639	DHS
chr1:161735861-161737095	1	1	0.952645287082036	0.440714302159131	1234	0.00793699999999997	0.08766	5	0.0024	14	3	0	0.8648315	0.3679577	ATF6	394	DHS
chr1:161953826-161954135	1	1	3.39228869107436e-14	2.46873562404898e-14	309	0.9761905	0.023	1	0.001	4	0	NA	0.8658078	1	OLFML2B	39663	DHS
chr1:162291846-162292155	0.534234845577359	0.353794666202042	1.24898502793296	1.96301348529227	309	0.9761905	0.22935	2	0.0014	5	0	NA	0.9003769	0.5578639	SH2D1B	89915	DHS
chr1:16245501-16245810	1	1	1.51760843976868e-14	0.383172028457157	309	0.968254	0.095	2	6e-04	3	0	NA	0.5025082	1	ZBTB17	56965	DHS
chr1:162467226-162468510	1	1	0.229879898538753	0.419642501003837	1284	0.9603175	0.2143	3	0.005	13	1	0.002	0.1389207	0.9863883	UHMK1	235	DHS
chr1:162855121-162855430	0.535556327360861	1	1.24715917815792	3.49278455693824e-14	309	0.968254	0.0236	3	0.0011	4	1	NA	0.9694833	0.3669999	HSD17B7	94740	DHS
chr1:162897861-162898170	1	1	0.449061710987303	3.94532571501925e-14	309	0.968254	0.0347	1	0.0017	4	0	NA	0.8517799	0.7725721	HSD17B7	137480	DHS
chr1:16302501-16302755	1	0.00175258999469485	0.582100314257481	4.07778690494011	254	0	0.0182	1	0.0029	4	0	NA	0.7781288	0.8295265	ZBTB17	-7	DHS
chr1:163027181-163027490	1	1	0.322715459297984	0.257704334785175	309	0.9761905	0.0116	1	0.0014	1	0	NA	0.8463735	0.7831508	RGS4	-11229	DHS
chr1:163291501-163291795	0.195832873321003	1	1.61309421791496	0.806913230224366	294	0	0.0106	1	0.0022	1	0	0	0.9163676	0.4386678	NUF2	-96	DHS
chr1:16335346-16335850	0.420964161767268	1	1.53592859362531	0.244166478579723	504	0.9206349	0.14995	4	0.0028	7	4	NA	0.9673359	0.2066078	HSPB7	9687	DHS
chr1:163378446-163378755	1	0.998871621018033	0.417634090870934	0.524175508013784	309	0.968254	0.0319	1	0.0057	2	0	NA	0.6348435	0.9002242	NUF2	86857	DHS
chr1:16359366-16359635	0.427541712854227	1	0.896062069451057	0.61610011447223	269	0.00793699999999997	0.0533	1	0.001	5	1	NA	0.6695966	0.8104031	CLCNKB	-10771	DHS
chr1:16405441-16405835	1	1	0.328926534247266	1.79310001493503e-14	394	0	0.04735	4	6e-04	2	2	NA	0.5597299	0.9247811	CLCNKB	35366	DHS
